Wind Speed (m/s),Actual Blade Angle,Predicted Blade Angle,Power Output (Actual) (W),Power Output (Predicted) (W),Difference in Power Output (W)
8.076569557,-0.33506901707495,0.826529365683714,562272.359032123,581113.72534678,18841.3663146576
3.141874075,2.37929130986786,2.06858192116509,35692.1713141668,35395.4858409574,-296.685473209385
11.06309986,1.6935211341766,1.11267959763418,1529661.96488503,1505448.12062556,-24213.8442594646
9.554179192,2.38129187454597,2.03516017986224,1003714.12272112,994420.241936005,-9293.88078511041
2.756803989,-0.408909943926116,0.66031814449949,22312.9758344196,23002.6812024739,689.705368054285
10.77999973,4.50023639746734,3.44340041510097,1523461.65001499,1482701.15751337,-40760.4925016172
17.34398079,2.41802620025354,2.99512234185666,6010392.13899752,6103090.08341538,92697.9444178604
11.58180046,2.05289904629008,2.1242059725388,1772254.18123988,1775664.81850304,3410.63726316742
12.75640011,1.55645948538544,1.76069967594318,2336275.78068917,2349328.50563465,13052.7249454814
12.48254013,4.27110753320366,4.90085027312221,2351568.5533079,2389277.78324531,37709.2299374118
8.157906532,1.84075673621112,2.05719040892943,615800.871697192,619418.605319736,3617.7336225441
9.450340271,3.58052020684018,3.43990641746289,1002503.73436455,998849.925442379,-3653.80892217462
2.544751883,0.828867587172651,1.1505290988717,18177.953859868,18341.1504248706,163.196565002629
4.716217995,1.68009402734656,0.97328858011373,118464.338836911,116181.595506691,-2282.74333021989
1.875879049,0.664464063247846,0.669844339406387,7248.12680387572,7249.22024309768,1.09343922196149
10.73573017,1.80705263982179,1.44829339306602,1402172.309475,1388505.30151075,-13667.0079642511
4.018911839,2.18863774381037,1.98977327073952,74320.9563946733,73923.5286122048,-397.427782468527
11.86732006,12.5894748398751,12.2673532639276,2448750.06202431,2432175.06867263,-16574.9933516756
10.53223991,6.50950227587887,5.98400895312434,1493087.76625853,1474185.88576282,-18901.8804957164
8.153040886,2.69253065804811,1.61664222944953,628911.793810299,610960.255143176,-17951.5386671233
7.737495899,2.22216449783697,2.17998870237712,530858.164581708,530256.658310656,-601.506271052407
8.374412537,7.18137522287048,8.14700533661814,762709.875614361,780170.084534876,17460.2089205151
9.277552605,1.69367064054349,1.77524093781015,902125.619654306,904131.051481716,2005.43182741082
6.069625854,2.34260723991767,1.44114695583523,257078.63265466,250872.687372493,-6205.94528216729
5.975889206,5.31862811041557,5.51614273180825,264904.257836697,266201.982155308,1297.72431861114
0.623190224,-0.700893066066753,0.177066538127972,255.576129940545,262.118152107957,6.54202216741186
2.548433065,2.07929017654848,2.0199816825728,18894.1207702862,18863.8995378262,-30.2212324600805
2.33810997,0.614953611560349,0.749590948867167,14015.3118625957,14068.2947835139,52.9829209181389
2.440453053,0.0394758969498215,0.278809676284896,15679.9457507342,15787.046116257,107.100365522841
6.767568111,1.84947955108368,1.48363906960438,351645.323388772,348154.19960668,-3491.12378209177
2.016103029,1.35902047178869,2.07822523987029,9173.30688099384,9354.76078052905,181.45389953521
11.78719997,2.04929099508809,2.36042698989778,1868045.44417097,1883733.0906012,15687.6464302354
9.788410187,2.81426903789616,2.80924329646346,1091862.05225376,1091716.93728805,-145.114965710556
6.972017765,1.11263030641618,1.54684381441207,376799.361860123,381329.947733698,4530.5858735753
1.997779012,1.27664428150693,0.952885124164056,8905.22766478968,8825.75093639316,-79.4767283965266
10.96829033,2.25815011564,2.73387401717435,1513608.93508073,1532935.17499761,19326.2399168764
5.673532963,1.45679719702333,1.02024148942854,204981.582298225,202527.009033863,-2454.57326436252
8.881427765,1.17320270411403,1.59186602027021,780208.913056086,789238.936012763,9030.0229566769
7.60010004,2.91480435207264,2.5150531074,512439.180070727,507036.324812657,-5402.85525807017
7.892809868,1.08405876245025,1.23990011074156,546243.002037801,548602.139253841,2359.13721603982
1.485314965,0.900197529304008,0.621148317699184,3621.83023479413,3593.67805343744,-28.152181356686
9.060501099,11.7667261021791,11.9018465141734,1070950.0167005,1074044.25098933,3094.23428883334
3.454329014,1.52185619522168,1.30517299575181,46346.7755651589,46071.8013809091,-274.974184249826
3.045763016,2.18946536736408,2.09660599217419,32350.7119755026,32269.9346136525,-80.7773618501524
7.088301182,1.34903561070846,1.60440516277718,398561.148647717,401361.2334448,2800.08479708264
7.994631767,1.51568655419551,1.51140607602771,574447.636369867,574380.297897061,-67.3384728059173
8.80878067,1.67163150250669,1.34637009727946,771708.356971865,764863.63983412,-6844.71713774465
18.55825996,4.25367082580993,4.21064767911478,7724450.94672919,7715984.72741189,-8466.2193173049
6.204315186,5.77884749995808,6.40717541419606,299841.737658617,304461.753798718,4620.01614010113
6.763765812,2.86061924157025,2.58713404605553,360685.747182529,358080.343096077,-2605.4040864518
1.717532039,2.57197405707356,3.19690641523088,5860.76269391985,5958.24440316803,97.481709248179
12.05266953,2.92549541856959,2.9210136510073,2044356.30903913,2044114.72142925,-241.587609878043
7.819522858,1.35480310745392,1.47238616378138,535153.215185115,536884.071778093,1730.85659297765
11.39659023,2.04224724355152,2.91034375094596,1688098.20304942,1727659.30593205,39561.1028826316
10.95833015,2.23192861916432,1.94683592088611,1508426.85861257,1496876.51729998,-11550.3413125859
11.53977966,2.55097310586771,2.67948939268677,1776598.64673822,1782678.96483285,6080.31809462933
5.830070019,1.74439398299954,1.08824056495386,224175.415086164,220172.261165088,-4003.15392107566
12.99944973,6.54231762833932,6.58474412969108,2809578.75481981,2812448.13244832,2869.37762851082
13.46331024,2.45225846463266,1.76417352888123,2813903.20392249,2762205.26941448,-51697.9345080131
2.206425905,1.28229542247916,0.506597385283233,11998.8156281366,11742.2867171887,-256.52891094798
4.242483139,4.88010254179697,4.9202802270076,93754.5217475099,93848.9758592539,94.4541117439803
12.94845009,2.12308396455064,1.89539094231984,2481264.09178184,2466045.35293595,-15218.7388458909
6.112491131,2.46014372258144,2.53857215722127,263390.281717569,263941.72881418,551.44709661114
7.2223382,2.24294914301982,1.29837048498216,431969.525405683,421013.647742667,-10955.8776630164
7.189617157,0.836462764933311,1.27306819706272,410032.246706492,415027.78176905,4995.53506255802
1.655491948,1.61954546063366,1.74529815811975,5115.28398213335,5132.85003193187,17.56604979852
7.513940811,1.57005503213244,1.06763972274423,477644.195652399,471082.112108217,-6562.08354418195
5.462574005,1.61846307219657,1.3249962118131,183767.071717701,182294.329798617,-1472.74191908413
2.156208038,0.914783228602462,0.971262880854066,11084.6200964318,11102.0517897934,17.4316933615519
1.610602975,-0.135354052206388,0.0896202509022992,4484.62704555262,4513.56541038748,28.9383648348621
7.29745388,1.94539984444084,1.58807307113068,442028.253515974,437753.065530302,-4275.18798567157
9.173128128,1.32836370544138,2.57591726905824,863323.966605025,892971.404068128,29647.4374631032
14.80097961,7.68300655647593,7.97007961450579,4260906.12191173,4289563.69430595,28657.5723942239
8.795449257,1.84711115310861,1.84733837742562,771885.900793669,771890.660766463,4.75997279386502
5.939085007,1.32833595644777,1.00451253895115,234304.004416869,232215.466050169,-2088.53836670017
11.23507977,6.29615464264516,6.12755306934596,1803074.51884288,1795713.02953998,-7361.48930289689
7.979320049,1.39465180286155,1.40613618031181,569260.178911774,569439.809666244,179.630754470243
5.467774868,3.80047145995313,4.12574201149667,195274.01583369,196911.029108075,1637.01327438519
0.770079792,0.857977092909127,0.259365284005503,504.160188359417,495.743755900077,-8.41643245933972
2.305548906,0.712391392632825,0.829480041191255,13474.6511779134,13518.8299246927,44.1787467792929
10.35935974,6.40002803152872,6.35973933224157,1417016.67450361,1415637.69575895,-1378.9787446633
6.18615818,0.962198234822965,1.78458174238759,262110.774896644,268104.723793273,5993.94889662942
13.05035019,3.32287326044037,3.74596808891934,2622407.27600692,2651359.35768158,28952.0816746657
8.399850845,7.09991994206205,7.29081675709885,768195.174545777,771678.459367916,3483.28482213861
12.9528904,1.8180776250502,1.44384098412432,2463410.35663696,2438371.06951072,-25039.2871262403
9.31567955,8.64274363257417,8.89725751711063,1086253.65070057,1092588.41825229,6334.76755172131
5.648666859,1.078650550507,1.13906373795879,200199.852527211,200535.084334222,335.23180701051
9.07154274,2.37471496188967,2.6420135214142,859007.437226009,865150.934262054,6143.49703604449
3.023209095,0.657185160591261,0.517916777299686,30333.8261998834,30215.3495754701,-118.476624413262
2.538686991,0.846534787155123,0.155243527575148,18057.1927496718,17708.9644036262,-348.228346045657
9.443806648,3.4668593508793,3.40377365660105,997478.564042195,995842.69803176,-1635.86601043469
4.259230137,0.837232393218698,0.831545039751259,85251.7621763126,85238.2327580835,-13.5294182290381
5.75967598,1.37923472197495,2.72180459075083,214004.692858885,221902.501996563,7897.80913767876
13.92710018,4.06781108821476,3.93284320127777,3249202.35442345,3237977.30843823,-11225.0459852237
1.295721054,0.981264116177007,0.797772309163971,2409.83077115403,2397.54148077871,-12.2892903753173
8.67800045,11.5868753495605,12.0463569709576,937342.198593701,946587.10952585,9244.91093214904
4.301794052,0.802591303778411,0.866166631174989,87748.3354293963,87904.1517809585,155.816351562244
3.423841953,-0.118431845887883,0.400925184255376,43103.5172427182,43745.2921366966,641.774893978429
2.478013039,0.626157248722041,0.514795832204699,16689.9610745475,16637.7910441425,-52.1700304050501
3.575903893,1.58752871697395,1.71262957756775,51506.9901205156,51683.1039225851,176.113802069478
1.618909955,-0.25201645085441,0.496124053614233,4539.13677947131,4636.86653910593,97.7297596346234
6.977388859,4.88363749085243,4.52299028330264,417108.580655306,413336.882427107,-3771.69822819927
0.431798905,-0.356153624434086,0.149789276866269,85.8709555546667,87.1250253227801,1.25406976811341
3.712136984,2.79879511894543,3.00258058541423,59528.5795985532,59849.5173248364,320.937726283126
9.850351334,5.13844148076471,4.93900855712776,1181112.45560725,1175243.94897182,-5868.5066354319
12.22126007,4.20020555114863,3.61185478355206,2202986.7444738,2169922.40402219,-33064.3404516084
6.658049107,6.13456457291552,5.29147867551361,373786.376133968,366125.324518826,-7661.0516151425
4.191746235,0.981077828775422,0.907361442490291,81589.5802834085,81422.4232836756,-167.156999732877
3.077250957,1.90379973016725,2.21330105756412,33108.1879983282,33385.8566451372,277.668646809041
11.13020039,2.73996647759402,1.81145724231687,1602086.79999052,1562670.96239591,-39415.8375946085
4.366558075,0.940209746238954,1.3901357936653,92124.2384469565,93277.5175949987,1153.27914804225
1.579234958,0.615995714757331,1.23260927467929,4318.77838314121,4393.54864464591,74.7702615047001
14.57304001,2.96953194071568,2.75414016653199,3617939.47179553,3597415.79499762,-20523.676797912
3.788686991,1.75923444225814,1.42662528205015,61547.1886316425,60990.2902349665,-556.898396676064
5.481831074,1.49336158263594,0.839917478552729,185082.943102377,181768.878497428,-3314.06460494892
14.05533028,4.44629421383861,5.05950284470697,3372135.03423685,3424556.24004742,52421.2058105622
7.585711956,1.56424648134418,2.23335535000214,491384.272934009,500376.378790941,8992.10585693165
5.994628906,2.47942915739459,1.69267750506257,248573.861930409,243355.909016051,-5217.952914358
4.955730915,0.225311959051955,0.606003418788296,131993.814851685,133420.315150972,1426.50029928674
5.042518139,1.77439943595323,1.02844968161872,145165.554698598,142220.946179461,-2944.60851913696
11.71370029,4.43258082697185,4.29395891011449,1951250.85919647,1944391.4011367,-6859.45805977704
4.60335207,7.59012162597019,6.93885102529966,127910.747366331,125954.788893119,-1955.95847321293
9.530344009,1.41879889286809,1.93981583511529,970570.15336813,984455.385965498,13885.2325973684
1.024911046,0.439828517467489,0.410813245847815,1174.69660792657,1173.73486114122,-0.961746785340665
9.094443321,9.38144293749123,10.0073076912409,1027792.30425842,1042286.17680592,14493.8725475091
2.916027069,-0.143092374358991,0.270416614394739,26609.6456033489,26925.3169693435,315.671365994665
2.175879955,1.68987468576091,0.988577798159262,11636.6133418023,11414.189013872,-222.424327930366
3.018326998,0.255866680620201,0.387864248120579,29847.3543699528,29959.1025283188,111.748158365976
6.933329105,4.16027449504699,4.19398351113173,401834.06896672,402179.96621256,345.897245840461
10.56842995,3.68994663309848,3.1497930401104,1406064.13822539,1386433.95875172,-19630.1794736621
13.24158955,3.54102577345972,3.83125265636218,2754984.86017539,2775730.82249388,20745.9623184903
3.550601959,1.75535462968395,1.1252168276651,50652.6491414371,49784.2546090486,-868.394532388491
9.077300072,3.02624666248148,3.65338097961506,875647.111760499,890088.409592444,14441.2978319452
16.74438095,8.12619867610536,7.8339183816047,6233386.3980063,6191140.70819188,-42245.6898144176
6.161797047,5.20371835529148,5.36276291026681,289576.93872243,290722.495333468,1145.55661103828
8.886436462,3.37288317398169,3.82218721826208,829054.21777395,838761.526221029,9707.30844707869
9.509642601,1.59720309736789,1.60650014137932,968982.789511932,969228.94700152,246.157489588601
7.951754093,0.77107440976631,1.27864053620014,553727.878588548,561584.883698712,7857.00511016464
0.963168204,0.283171337480091,0.39141751219763,970.620829491719,973.598622811052,2.97779331933339
2.743714094,0.891686494451952,0.90970217024816,22823.6978700738,22835.1541258661,11.4562557923091
5.978371143,0.857646501788343,0.850575932553863,235888.072618876,235841.559166049,-46.5134528267663
12.36946011,2.64232772049063,2.79705445619411,2193331.55176085,2202347.12151624,9015.56975539215
7.398357868,3.44879856794213,2.57728374261353,479362.834661131,468497.168302779,-10865.6663583514
6.552614212,2.37527384668572,1.78880906470664,323745.516942849,318665.544959516,-5079.97198333382
2.881678104,0.412185905096213,0.663643672199864,26089.4375739874,26274.695601688,185.258027700598
2.332314968,1.09253552958418,0.62105265012904,14097.9047676445,13913.7414597305,-184.163307914045
7.378448963,4.74546290848596,5.74799434529513,491539.443935583,503937.934452897,12398.4905173142
5.735952854,1.1711496805704,2.44628336622949,210162.203597011,217571.006126803,7408.80252979195
15.24604034,4.76622860104222,4.3465367293985,4338715.56645483,4292924.86110825,-45790.7053465825
8.286512375,6.80171440060794,7.04625611609466,732293.240016442,736577.185010582,4283.94499413995
5.535249233,1.67671241774799,1.88355523502629,191503.855884761,192583.865363792,1080.00947903097
13.31849003,1.52959209974992,2.17301600592449,2656962.18961475,2703761.31581172,46799.1261969702
7.952582836,2.99179804158034,2.86183734812559,588288.060119318,586275.669861806,-2012.39025751245
1.511152029,0.849786572028176,0.352100918857442,3808.7865237678,3755.91093955586,-52.8755842119372
7.638597965,1.22567730841197,1.58757969376674,497087.742552829,502053.757079732,4966.01452690328
6.044182777,1.83282090392422,2.07661430451232,250393.660901802,252050.995870421,1657.33496861896
1.599838972,0.413218596135762,0.783927866823596,4464.46885601808,4511.20338225523,46.7345262371482
8.620781898,4.88633012686974,4.61813264609656,786755.222268654,781465.044708411,-5290.17756024259
6.38359499,2.36723251053554,1.10115681921551,299269.523080012,289129.680151647,-10139.8429283655
8.176398277,0.621102254588715,1.32901476595709,599472.202586774,611385.755103921,11913.5525171479
11.84368038,2.32814051468226,2.77417683136005,1909290.33502354,1932104.56623785,22814.2312143149
2.962510109,-0.139903713020001,0.47092340999875,27905.1066575934,28394.0667533105,488.960095717102
5.878832817,4.46016786167047,4.19552824731024,246835.624570706,245180.221463306,-1655.40310740061
2.456859112,0.463373085038982,0.842226910071764,16191.8465948529,16364.8234575471,172.976862694202
6.777355194,1.57892989682998,1.39780702359338,350580.147329222,348844.227668284,-1735.91966093797
11.38634968,2.28789008142417,1.95288273454916,1694716.04971722,1679490.13250167,-15225.9172155492
5.52842617,0.104051348320307,0.809815573923828,182615.385790841,186286.85393727,3671.46814642887
9.885954857,3.45018023194775,3.71462642214339,1143746.63763272,1151612.90611434,7866.26848161686
0.58351481,-0.488838557565885,0.21655032715051,211.101250775418,215.416042559377,4.31479178395929
6.694375038,2.52129236704481,1.33744263851355,346564.031903157,335629.447585704,-10934.5843174529
7.624959946,2.03325494933756,1.83474285410052,505452.287754472,502742.874476547,-2709.41327792441
1.044630051,0.0961052398580865,0.641235588383817,1231.74852386245,1250.88066110447,19.1321372420157
3.674292088,0.915335973612708,0.234590867133375,54849.9893761318,53810.3537762956,-1039.63559983618
13.00747967,2.33167656897402,2.30611913131375,2529487.5343588,2527755.8355466,-1731.6988121965
7.091544151,2.0295706483035,2.11419553803646,406580.636443893,407509.808479221,929.172035328404
5.451476097,1.71882781463462,1.38905740573366,183149.917235971,181505.054731046,-1644.86250492479
9.712044716,1.68071192742934,1.29771113646323,1034535.40384538,1023733.32675541,-10802.0770899738
7.942305088,1.64657847766451,1.74441475469451,565260.59483157,566769.685023545,1509.090191975
6.402482986,4.17114525113689,4.04976890233076,316509.791578254,315529.049181859,-980.742396395595
4.578755856,0.13685254309466,0.606395808579136,103843.878163355,105231.571998299,1387.69383494415
5.972027779,1.23282279160697,0.90654451572119,237598.234396867,235458.651104713,-2139.58329215442
7.479669094,1.06361482474253,0.921734839963395,464613.678829788,462785.814873252,-1827.86395653617
9.236069679,2.26583024761118,2.26202341437731,903957.442823145,903865.100449113,-92.3423740321305
8.985645294,0.133616022897635,0.792884728731899,784776.961194413,799502.997115054,14726.0359206407
7.555177212,4.56567482581076,4.22946719926277,525325.067954714,520861.140698556,-4463.92725615791
4.300160885,0.624559405653096,1.40685590770687,87212.592524971,89127.7349774135,1915.14245244248
4.241044044,0.774292945117246,0.98183804279785,84016.5779873964,84504.0014261191,487.423438722763
9.683861732,8.93480534593502,8.34419836088566,1228372.33762613,1211859.56882856,-16512.7687975636
1.99879396,1.0378436516557,0.849985735340954,8860.09673523482,8813.91086109882,-46.1858741360029
1.182487011,-0.252262434683809,0.246290039045356,1768.85099892015,1794.23006250701,25.3790635868672
7.235948086,0.628714010043852,1.02665093538783,415587.097494138,420228.787669732,4641.69017559348
1.919309974,0.965269169582188,1.41417855038206,7828.78303136656,7926.49991835706,97.7168869905081
4.951360226,0.52649397986508,0.802337279680848,132770.473098111,133801.361354021,1030.88825590952
7.18584919,4.13335344509236,4.37391299856545,447050.867655306,449798.967361451,2748.09970614477
13.0156002,10.4528317330928,10.0809045745024,3085525.40416512,3060277.456951,-25247.9472141252
10.98418999,2.3983771457107,2.0626146596606,1525922.39505934,1512222.66967049,-13699.7253888433
12.29030991,2.58388430274214,2.6544061363856,2148155.65162321,2152186.41848817,4030.76686496101
11.40849018,3.38689743204368,4.01252514604112,1754862.57688347,1783463.23845814,28600.6615746655
8.155491829,2.01472633493905,2.27109646053075,618159.567213319,622441.042765729,4281.47555241
7.393339157,2.09693640367665,1.97159353775444,461567.811448822,460008.269397293,-1559.54205152916
6.086046219,0.728105963440074,1.4206496269931,247965.53037777,252772.025214592,4806.49483682166
4.636161804,0.879386836692595,0.510288162993003,110076.93992687,108944.555677472,-1132.38424939768
6.678299904,1.44709420970959,1.25585332486403,334222.932387284,332469.237320191,-1753.69506709249
5.669760227,7.06099286116053,7.51373992401955,236020.203690555,238560.739391864,2540.5357013091
12.12555981,4.085455261096,3.03462903322795,2145340.10182489,2087661.87774805,-57678.2240768375
8.668967247,4.1820964558904,4.58447615663651,785896.468584255,793967.215543963,8070.7469597077
3.860856056,0.793296352752121,0.599406086573203,63420.2731560555,63076.7291157922,-343.544040263339
11.74085045,1.94080063966648,2.37332788784366,1840689.58146006,1862241.58860747,21552.0071474148
14.64299965,6.20219351410473,4.92023623342006,3982777.77583982,3858858.37904025,-123919.396799569
3.325207949,1.46111836650955,0.962997185834976,41272.6160356401,40708.7615750462,-563.854460593982
4.381455898,2.89344899519546,2.48900221975048,98128.4753620703,97081.1242633474,-1047.35109872298
9.463218689,3.85775645927793,4.70362658828113,1013841.19322504,1035910.86628505,22069.6730600169
4.917778015,4.20290629757463,4.24087993587883,143549.144757202,143688.192695651,139.047938449046
5.003923893,2.08846767221482,2.39139232314975,143069.335233521,144237.87173975,1168.53650622981
4.453718185,1.30979374613667,1.47784820048406,98756.9258401183,99214.0075134851,457.081673366774
19.75322914,2.67287678926361,3.12329857954751,8939612.03837564,9046495.19681593,106883.158440296
4.311378956,2.18379951549267,2.38558647694979,91744.0565787721,92241.9280886771,497.871509904944
3.962235928,1.19367566350108,1.39253788083649,69315.325479742,69696.1710022686,380.845522526681
8.289694786,1.66328152764598,1.72602216021083,643017.122386987,644117.495821322,1100.37343433569
15.19898987,3.28949657982414,3.79017475296409,4139038.00918917,4193160.57997506,54122.5707858903
6.24406004,0.421361224752371,0.569725085771736,265486.253958459,266598.25429732,1112.00033886108
1.703619003,1.58951495642079,0.397245568914676,5569.92902506316,5388.4328812888,-181.496143774358
6.20006609,0.15054543660931,0.746653113119496,257926.881168492,262300.986660543,4374.10549205123
5.814558983,2.34046983023377,2.05926212737944,225998.574983893,224296.600145105,-1701.97483878772
4.610575199,6.06631948294751,6.69626794217846,123915.802125599,125816.643730257,1900.84160465859
3.455082893,1.30735135398904,1.3569177166507,46104.7385229446,46167.6801616163,62.9416386716912
10.25352001,1.72129650131387,1.99104987740611,1218744.13196209,1227696.98427158,8952.85230949358
11.66366959,3.75800045044343,4.84938370486124,1893400.86056967,1946716.9751553,53316.1145856362
7.134772778,2.36790694593558,2.10100252012336,417844.600307476,414860.098839808,-2984.50146766746
10.49732971,3.05030222392223,3.21469932252173,1355096.44706549,1360951.16861038,5854.72154489206
1.164227962,0.862828189127528,0.268609914242046,1742.34516509064,1713.47590433978,-28.8692607508604
7.929092884,4.12990373927047,4.25267433141523,600557.890160131,602442.148508514,1884.25834838359
6.75356102,1.64812920596387,1.44080959531077,347556.868831921,345590.728778193,-1966.1400537279
8.373669624,3.44883229365825,3.39929199257757,695034.244196615,694138.71099925,-895.533197364886
3.031502962,0.870247472559337,0.814504799727541,30766.9145399399,30719.1024903421,-47.8120495978073
7.755801201,9.35260013731794,8.79756351779018,637051.690349666,629079.507984226,-7972.1823654396
4.0284729,1.3656583682075,1.19670999171624,73196.173074497,72856.1166817019,-340.056392795057
3.057503939,1.0304964564515,1.11328598120063,31706.3977465132,31779.2515192641,72.8537727509138
13.91246033,4.73074181167147,5.62189499850225,3293927.775666,3367809.96614684,73882.1904808446
6.802643776,1.54222609479054,1.31091900125596,354163.475147136,351921.670724497,-2241.80442263943
15.42576981,10.8641106275084,10.6726894594988,5183094.13939298,5161461.67077009,-21632.4686228912
5.462802887,2.80484549883276,3.17463329654551,189744.693854052,191600.680078625,1855.98622457372
5.450150967,6.53678987472685,6.31989023724407,207030.393581957,205949.308176675,-1081.08540528227
12.3427496,9.85221547549271,9.66876505207512,2596541.3121709,2585921.17673078,-10620.1354401163
6.868381023,2.46023914906398,2.10754522632214,373688.098230514,370169.767214996,-3518.33101551753
12.05212021,2.92787047528924,2.00030290422147,2044204.80602681,1994211.5408387,-49993.2651881082
13.02591038,4.10536439068187,3.44187870889518,2660946.70394723,2615799.44434294,-45147.2596042901
5.538832188,9.28226890616755,9.04118587727963,231664.80961862,230403.57221211,-1261.23740651019
6.53031683,2.02480348290736,2.31571454248649,317446.907568782,319941.149470257,2494.24190147524
9.259967804,3.03696306267924,3.27660853021899,929843.471987131,935701.793883544,5858.32189641288
2.079679012,1.61732675339115,1.76201569282219,10140.3079424412,10180.3761432571,40.068200815891
7.668058872,1.61670403248141,2.21541419444887,508289.510002713,516600.418996328,8310.90899361495
3.192394972,1.32406020959706,0.334534168385269,36384.785822548,35393.6055176048,-991.180304943242
5.988472939,1.16158754707243,1.00481641662421,239095.467921933,238058.918662519,-1036.5492594144
4.804339886,1.5837333417527,0.796516506039804,124900.672608904,122213.032412342,-2687.64019656181
4.023893833,2.04420538199797,2.31632874818652,74307.9715337207,74853.8311395587,545.859605837992
1.501001954,2.30813529396164,3.20883100824688,3884.39062599684,3978.16786685538,93.7772408585479
5.977015018,3.44200440946215,3.55254737255859,252717.11026115,253443.817898345,726.707637194893
8.036932945,1.52911872679773,1.83503992893906,583829.198353613,588718.605391909,4889.40703829564
12.86565018,6.31584109298758,6.1230412141627,2708865.21211854,2696224.32497131,-12640.8871472306
2.848686934,0.510159505608834,0.289987466304084,25273.3246105134,25116.6235565903,-156.701053923134
6.801715851,1.43903943015027,1.68385257278013,353018.899003507,355390.631832482,2371.73282897437
12.82567024,4.82440941548134,4.93084472642368,2586813.5933121,2593727.14992713,6913.55661502946
1.37488699,0.737240978227453,0.637998252120822,2859.54943883688,2851.60843740591,-7.94100143096603
1.036965013,0.171699414241756,0.0750626047496507,1207.42800698248,1204.11051046598,-3.31749651650193
7.320099831,3.67567900822108,3.59301850768587,467051.251987259,466053.035763139,-998.21622411994
11.66322041,6.294673594254,5.90368342200301,2017089.03270708,1997990.63769147,-19098.3950156095
8.731910706,3.38718648377238,3.3620103704366,786845.964361903,786329.913955736,-516.050406167284
5.775390148,1.20217779388591,1.42200169264205,214710.983631422,216014.734079706,1303.75044828377
10.7870903,8.83297908255336,9.20105287890673,1693906.80453671,1708130.85960357,14224.055066857
8.260289192,3.77329641484677,4.26990895096045,672812.51846858,681429.973315617,8617.45484703674
4.34899807,0.472328539464075,1.11066185958251,89832.3838425397,91448.9397945564,1616.55595201672
7.561326981,0.461785162647492,1.5226854957443,471987.213125123,486107.522898736,14120.3097736125
7.944667816,0.808413243636471,1.15643541309866,552825.271294404,558198.18321151,5372.91191710625
6.375868797,2.63270060213147,2.83015759626607,300302.592533545,301878.26598519,1575.67345164553
6.088521957,3.46427738542474,3.8005584508318,267281.431842438,269618.189238473,2336.75739603414
17.52279091,11.7232707011656,11.5271847538029,7739602.46696932,7707121.28020368,-32481.1867656391
11.11209011,5.31752815715482,4.52406471568373,1703165.07550849,1669646.17482245,-33518.900686041
10.17269039,1.78007001547099,1.50056663565194,1192053.13297811,1182994.34436104,-9058.78861707216
14.16475964,3.65781860686457,3.46195865229709,3382521.4066134,3365383.85170477,-17137.5549086262
12.54450035,3.70820972537163,3.47615540043053,2352549.50368185,2338446.0540302,-14103.4496516529
1.438552022,0.430801045061946,0.906079980941225,3247.38117100504,3290.94247421653,43.5613032114834
5.772912979,2.05138897722556,2.34568044490972,219464.918403973,221208.082553149,1743.16414917639
1.790271044,-0.175390050550975,0.485261048770464,6152.02660027461,6268.73553520385,116.708934929234
0.477555186,0.725412650121439,0.002953119487911,119.79081849341,117.368340708464,-2.42247778494618
2.376012087,-0.0264558413970164,0.491666365627021,14443.1247890841,14657.0952022086,213.970413124485
6.46745491,2.51508164285842,2.14384185921579,312450.846924198,309358.912168055,-3091.93475614308
4.460434914,1.82998946405886,1.84203717812923,100625.672520463,100658.588884228,32.9163637651509
7.302173138,1.73430481209494,2.01200180351905,440355.865100596,443684.783383381,3328.91828278539
7.98585701,2.0832262381422,2.07761290919889,581457.104632615,581369.088828009,-88.0158046057914
5.857263088,1.89545924626549,1.23562936350161,228261.515547651,224179.339254953,-4082.17629269807
5.759987831,1.96601931762857,1.4074511574647,217491.838962672,214205.468977952,-3286.36998472008
6.364267826,5.72688304157988,5.87275028488975,323222.881757854,324380.535553469,1157.65379561594
7.419946194,6.49778417646177,6.07436426394193,521918.579299878,516593.217390194,-5325.36190968443
4.389667988,1.13185926372622,0.993945990584529,94093.7793222652,93734.6286626247,-359.150659640509
10.4676199,3.46873183421158,3.62258827193158,1358398.78223286,1363831.7244608,5432.94222794357
5.755311012,1.64731346340024,2.220655428945,215091.930254255,218457.012668494,3365.08241423895
6.33100605,1.59274093931854,2.15923969226041,285883.248416608,290309.058005005,4425.80958839745
7.747862816,1.14593300700094,1.09782846506927,517583.93533092,516895.112659903,-688.822671017144
5.061491013,3.79888632192727,3.62102748090735,154892.450840381,154182.404898324,-710.04594205672
13.10579014,8.71664863714813,8.58769388043903,3029786.81224788,3020849.58962368,-8937.22262419434
1.482131004,-0.0091099712134961,0.751479285701059,3507.44078263202,3583.68124911742,76.2404664853966
5.275897026,1.00902431027598,1.39957584763047,162808.047129425,164573.852627297,1765.80549787165
8.218296051,2.6670521088603,2.68561513720122,643698.593732108,644015.820448016,317.226715908852
4.995032787,2.71596664643492,3.27567930587687,144715.768187094,146863.379787096,2147.6116000023
2.212670088,0.363344465931405,0.819729481039617,11794.4829687936,11946.6977937543,152.214824960694
2.190548897,0.427965725733452,0.931069974551834,11465.1740750209,11627.9883284624,162.814253441473
